index,zipcode,age_years,height_in_inches,bmi,fastfood_consumption,Fresh_FV,MedianFamilyIncome,lapophalfshare,no_college,higher_ed_frac,white_frac,black_frac,hispanic_frac,asian_frac,yelp_category_fastfood_frac,male_frac,soda_consumption
139,1887,37.97530864,66.02513827,27.9051142,0.322248806,0.717202862,107051.79,0.838911016,0.618288277,0.381711723,0.907764908,0.015186615,0.016216216,0.047018447,0.020766773,0.234567901,0.011940369
140,1890,38.5,66.53307456,27.1719693,0.342632439,0.817369359,150780.06,0.753046719,0.257471418,0.742528582,0.833400027,0.00818105,0.016673336,0.119203237,0.011119936,0.271929825,0.025832856
141,1902,36.11392405,65.65443038,30.18227468,0.437624503,0.609376216,57631.1,0.28836501,0.824154982,0.175845018,0.297551029,0.13608462,0.444850364,0.084174083,0.014345992,0.240506329,0.022688204
142,1904,38.18681319,65.68131868,29.89210989,0.404670928,0.822032976,76329.35,0.544409756,0.706574337,0.293425663,0.711746477,0.043267263,0.17809741,0.04595685,0.012315271,0.197802198,0.007562477
143,1905,35.59259259,66.51555556,29.50834074,0.403652769,0.672254942,64510.35,0.684552469,0.839791717,0.160208283,0.348544393,0.118585219,0.39597085,0.088862604,0.01516428,0.333333333,0.018641034
144,1906,36.54666667,65.72324467,28.59185733,0.481031016,0.709487078,92580.3,0.665751544,0.741158256,0.258841744,0.86749721,0.023115976,0.054657401,0.040975048,0.026459854,0.22,0.03062345
145,1907,38.14545455,66.81687636,25.76550182,0.259799128,1.000978323,92992.59,0.724109635,0.454094785,0.545905215,0.92578721,0.005964766,0.031973921,0.011444028,0.016792611,0.254545455,0.009128767
146,1913,38.36458333,66.49875,28.44311667,0.32453168,0.716947842,96017.21,0.810079128,0.583312963,0.416687037,0.937829294,0.00860555,0.019845451,0.008312844,0.014545455,0.260416667,0.013920018
147,1915,36.73539519,66.1403079,27.77674089,0.355790863,0.759426584,103106.18,0.683168843,0.52538663,0.47461337,0.913784265,0.010130105,0.040910977,0.02011375,0.008750994,0.223367698,0.020865188
148,1921,41.70588235,66.70352941,26.77214314,0.273586135,0.829107494,151328.32,0.976815473,0.374697127,0.625302873,0.929738961,0,0.014027812,0.033666748,0.014744146,0.294117647,0.0141577
149,1923,37.87755102,66.01285714,28.07855765,0.326357092,0.737857987,102594.64,0.796719565,0.590476667,0.409523333,0.911849447,0.014588424,0.036689887,0.024180313,0.018656716,0.209183673,0.007550947
150,1930,38.69230769,66.02307692,28.08735513,0.297652725,0.690338859,83247.11,0.694160143,0.623279433,0.376720567,0.945407162,0.008969065,0.019698098,0.010187504,0.010919017,0.256410256,0.012972233
151,1938,38.4,66.13495444,26.74730778,0.301335663,0.99577684,108065.54,0.903969764,0.496824137,0.503175863,0.950811285,0.007747405,0.021414998,0.005920187,0.008244023,0.2,0.007963364
152,1940,37.69135802,66.02277901,25.98437037,0.363657244,0.843825138,108064.54,0.929865058,0.503117609,0.496882391,0.90603363,0.018565016,0.022369322,0.046564711,0.011235955,0.209876543,0.00638394
153,1945,37.7254902,66.10509804,25.14576863,0.285224178,1.046703359,123094.58,0.798998792,0.314258202,0.685741798,0.931542504,0.014045082,0.035456465,0.009379757,0.022482014,0.176470588,0.011705524
154,1949,39.63636364,66,27.05341515,0.368805673,0.848727612,116164,0.937615895,0.639356584,0.360643416,0.841917175,0.028484339,0.098066008,0.01513559,0.014693172,0.272727273,0.009059039
155,1950,41.6031746,67.00588651,26.93126825,0.324477798,0.719804935,117695.86,0.62351651,0.385773624,0.614226376,0.922969109,0.01384762,0.024836015,0.020126703,0.012466607,0.293650794,0.010295936
156,1952,40.15,65.869,28.403275,0.360088543,0.804256332,92161.58,0.729874582,0.717470984,0.282529016,0.925384875,0.009102146,0.022137319,0.024160018,0.012797075,0.175,0.0085205
157,1960,37.19327731,65.59252101,28.63309034,0.331276584,0.755959448,82245.88,0.727587632,0.700865038,0.299134962,0.8499076,0.020751521,0.092092092,0.015419265,0.013404826,0.218487395,0.008002107
158,1966,37.71794872,65.10051282,26.31249487,0.178489403,0.803875643,98886.12,0.969847509,0.518675872,0.481324128,0.957583368,0.017720106,0.019813032,0,0.032679739,0.179487179,0.005864098
159,1970,36.50207469,66.08468755,28.69790581,0.343960633,0.748786213,71478.37,0.405345996,0.610587953,0.389412047,0.736318875,0.051746776,0.162602579,0.021946073,0.019677996,0.236514523,0.021925219
160,1982,39.25,66.87166667,26.16473958,0.317295925,0.720511929,124621.15,0.937114539,0.322249206,0.677750794,0.894419862,0.009955752,0.014626352,0.066371681,0.011263073,0.25,0.021543404
161,1983,37.06122449,65.8155102,25.72698571,0.270587594,0.856062473,135657.7,0.94629455,0.436647602,0.563352398,0.944979795,0.000621697,0.010724277,0.026732981,0.00677392,0.142857143,0.010650448
162,2019,39.41666667,65.93370278,28.65942963,0.390956523,0.743195403,118811.07,0.888532452,0.712107324,0.287892676,0.926691618,0.011465574,0.018594428,0.031188736,0.025233645,0.212962963,0.004478777
163,2021,38.22516556,65.65735099,27.41806424,0.390049257,0.78146802,116682.2,0.913469875,0.452680015,0.547319985,0.808217357,0.058948675,0.04006737,0.068566616,0.01610306,0.178807947,0.011781672
164,2025,39.75675676,67.10594595,25.39589459,0.297986711,0.702468913,135542.33,0.867825079,0.2945874,0.7054126,0.978114478,0,0.005772006,0.007936508,0.009724473,0.27027027,0.007870049
165,2026,38.11428571,65.85623643,27.0582,0.317568697,0.824477396,110664.84,0.724060845,0.524792486,0.475207514,0.800925926,0.07514245,0.06980057,0.028015195,0.013877551,0.192857143,0.01413952
166,2032,40.67741935,66.59023548,27.63889677,0.383314991,0.814712675,124817.18,0.787876333,0.491280026,0.508719974,0.805405405,0.052088452,0.012776413,0.100737101,0.020087336,0.225806452,0.003653829
167,2035,37.95121951,65.69692846,27.53442114,0.425366274,0.688310101,122637.53,0.936488425,0.539348656,0.460651344,0.896356929,0.037064791,0.028245331,0.019829375,0.012184508,0.170731707,0.015919129
168,2038,39.92468619,65.86202469,27.21127866,0.338425807,0.848788758,125100.17,0.926878902,0.455942139,0.544057861,0.905576005,0.006753263,0.025005324,0.045782253,0.019408503,0.246861925,0.011685151
169,2043,39.37931034,66.43517241,26.40024828,0.317766501,0.812595123,131301.14,0.892434839,0.320545878,0.679454122,0.955111131,0.002095978,0.011047553,0.019475132,0.009361702,0.235632184,0.007602158
170,2045,40.44444444,66.6637037,28.20418148,0.370676593,0.736235394,97233.43,0.722442733,0.559705043,0.440294957,0.94423685,0.002107885,0.028648079,0.008335729,0.016225448,0.296296296,0.004237537
171,2048,40.03296703,66.31648352,27.84106868,0.383554968,0.749415064,111223.01,0.943427203,0.46325409,0.53674591,0.875418166,0.020410756,0.035994072,0.0451408,0.018518519,0.258241758,0.010644874
172,2050,39.71186441,66.05902486,26.61815028,0.307279178,0.736655827,109812.4,0.884899188,0.557304367,0.442695633,0.954816841,0.001502253,0.009822426,0.006740881,0.017975402,0.175141243,0.009806093
173,2052,65.07894737,66.22917895,25.06143289,0.339694547,0.720012017,145207.93,0.861522684,0.266147273,0.733852727,0.905195843,0.007114309,0.033493205,0.040127898,0.016949153,0.210526316,0.005460198
174,2053,38.83333333,65.96995444,25.63884333,0.35700091,0.848556436,126720.16,0.952379424,0.444086516,0.555913484,0.890673772,0.018880853,0.035020936,0.037304911,0.026268116,0.188888889,0.005200216
175,2054,40.65957447,66.00301489,27.2068383,0.345329087,0.697536426,125536.82,0.82719214,0.501040583,0.498959417,0.943649815,0.001726264,0.049815043,0.004808878,0.012669683,0.234042553,0.016548355
176,2056,40.69014085,66.35211268,25.63476761,0.316906399,0.771102924,136528.4,0.903690017,0.487744491,0.512255509,0.855357455,0.052088796,0.069830449,0.010924664,0.014542344,0.14084507,0.006565415
177,2061,38.05063291,66.6308557,25.54163418,0.268020512,0.849694077,118296.99,0.885119291,0.400712622,0.599287378,0.956293223,0.004149378,0.018165053,0.005255878,0.010743802,0.202531646,0.016735762
178,2062,37.22580645,66.28197366,28.27461935,0.389330087,0.770317887,108131.88,0.546675845,0.544342074,0.455657926,0.807533255,0.042628713,0.056792336,0.071576263,0.024496938,0.279569892,0.016048092
179,2066,41.62318841,66.02173913,26.49022754,0.308268042,0.748131826,130809.41,0.914870448,0.431615776,0.568384224,0.956502392,0.004894872,0.018411392,0.005172989,0.021596244,0.202898551,0.00859214
180,2067,41.86363636,66.09568068,26.17964773,0.246806457,0.901255656,132855.71,0.889660272,0.267534406,0.732465594,0.760876785,0.025462194,0.035481014,0.162570575,0.019607843,0.272727273,0.012659815
181,2072,38.24409449,65.47574803,29.45726063,0.399582569,0.706201584,107613.45,0.763510879,0.63998246,0.36001754,0.748796886,0.138641189,0.041118188,0.032837933,0.027462121,0.212598425,0.023239765
182,2081,36.39837398,66.37235772,26.5092439,0.382737229,0.791829336,134458.58,0.851759694,0.477605255,0.522394745,0.896463221,0.006005852,0.041116986,0.032441866,0.015899582,0.203252033,0.007459313
183,2090,40.77272727,66.32545455,26.06976909,0.300987449,0.781277176,135528.22,0.775270495,0.3166714,0.6833286,0.882582661,0.002733663,0.027987503,0.070033845,0.012789768,0.254545455,0.013787835
184,2093,40.55555556,66.30733704,27.32928025,0.33190679,0.779508574,116448.5,0.984958027,0.523177938,0.476822062,0.964643386,0.008360185,0.017417051,0.005486371,0.012919897,0.24691358,0.003560649
185,2108,34.94915254,66.25288136,24.73044237,0.264155383,0.883826739,168205.03,0.095595844,0.171283031,0.828716969,0.834280069,0.050135836,0.042973574,0.042479625,0.011774601,0.13559322,0.015124643
186,2109,34.85714286,66.856,25.24316429,0.29112077,0.652693131,167297.15,0,0.263856813,0.736143187,0.852801993,0.03362391,0.026650062,0.062017435,0.01512605,0.328571429,0.011723762
187,2110,36.71875,66.71095,25.53312813,0.322373536,0.790166408,194246.6,0,0.126203209,0.873796791,0.848870056,0.029190207,0.02165725,0.096986817,0.015025042,0.28125,0.008884897
188,2111,33.92424242,66.21090909,26.52172121,0.305138775,0.688316288,113757.79,0,0.474176647,0.525823353,0.380750925,0.028027499,0.045081967,0.519037546,0.010084034,0.303030303,0.014605172
189,2113,31.43859649,66.06343099,25.15234795,0.278447299,0.892130497,134122.81,0,0.227573945,0.772426055,0.896864576,0.003602402,0.054569713,0.02748499,0.012744265,0.14619883,0.00868257
190,2114,33.35885167,65.97548182,24.99919187,0.265459674,0.944829595,137820.19,0.001980132,0.183178834,0.816821166,0.73563572,0.03330513,0.093146681,0.113452811,0.01350211,0.181818182,0.01133912
191,2115,29.00802139,65.89546283,24.7906607,0.293357707,0.870554652,77532.91,0.031545526,0.351581722,0.648418278,0.607330204,0.080687465,0.132281888,0.147466869,0.019933555,0.165775401,0.011176287
192,2116,34.73913043,66.46233333,25.24153587,0.283100631,0.85533942,138886.78,0,0.237853726,0.762146274,0.708702834,0.047513476,0.074682664,0.143062076,0.015926236,0.264492754,0.008733281
193,2118,34,66.50797585,25.24369034,0.305596671,0.886261278,80109.23,0.020244477,0.449624945,0.550375055,0.461393869,0.157316368,0.204453441,0.148930017,0.015599343,0.207729469,0.008687794
194,2119,34.69863014,66.5309589,29.30817123,0.396996162,0.661970306,38162.59,0.152097229,0.764572078,0.235427922,0.10468453,0.541124734,0.280736407,0.025900943,0.012965964,0.219178082,0.020822641
195,2120,28.14615385,66.82686308,25.89227385,0.332368984,0.794438758,39614.98,0,0.582608696,0.417391304,0.384349302,0.229408693,0.205129879,0.1617935,0.012903226,0.261538462,0.013709678
196,2122,35.71818182,65.88563636,28.57731909,0.369358638,0.644669141,62919.12,0.202795981,0.759484736,0.240515264,0.341211826,0.28411306,0.119152047,0.183560754,0.014681892,0.163636364,0.019315064
197,2124,36.16911765,66.53990515,30.66180809,0.366694665,0.604987081,58112.62,0.329191158,0.757300103,0.242699897,0.162892085,0.581455479,0.158154984,0.061582305,0.014516129,0.301470588,0.015971272
198,2125,32.93617021,66.40735887,27.15848652,0.323224356,0.892437327,44551.13,0.061819658,0.674943381,0.325056619,0.303936401,0.27087173,0.20287184,0.127527302,0.016680567,0.255319149,0.006972496
199,2127,32.74396135,66.12471546,25.51363462,0.303935914,0.867050258,82884.57,0.146639489,0.405931001,0.594068999,0.768417284,0.055602985,0.106634353,0.049626835,0.015228426,0.172302738,0.012087867
200,2128,32.8,65.726084,28.2034088,0.399097787,0.738537296,50661.15,0.249944525,0.77663198,0.22336802,0.320182652,0.025969529,0.577021295,0.033652181,0.015241321,0.24,0.010364862
201,2129,34.7815534,66.29449757,25.73392136,0.273017373,0.859593361,123966.81,0.162016469,0.373987269,0.626012731,0.706126461,0.084252484,0.114884788,0.076498853,0.016239316,0.17961165,0.007948013
202,2130,35.53753754,66.08411832,26.47944264,0.257976163,0.892647835,90206.2,0.275769697,0.354888427,0.645111573,0.576304812,0.09751755,0.226676162,0.061323634,0.019230769,0.213213213,0.009867818
203,2131,37.51612903,66.33442129,28.60082645,0.369503062,0.724119917,82930.34,0.156511511,0.567612975,0.432387025,0.489848732,0.216396069,0.243692042,0.021380819,0.01516428,0.258064516,0.01501083
204,2132,38.23489933,66.68958054,27.75976913,0.311124753,0.745371796,104695.91,0.494061821,0.457889325,0.542110675,0.788844903,0.053336632,0.072281917,0.063869645,0.012057878,0.268456376,0.009199063
205,2134,29.65808824,65.79430184,25.42988088,0.307337052,0.830371725,49348.17,0.034641273,0.378266608,0.621733392,0.565746108,0.05193772,0.126662121,0.212069553,0.013333333,0.172794118,0.008812996
206,2135,30.69710807,66.13522146,26.07824566,0.298752602,0.84290142,83984.36,0.225569545,0.36117643,0.63882357,0.663243897,0.044825118,0.101547651,0.156418927,0.010802469,0.205479452,0.01261813
207,2136,37.61538462,65.22693407,29.29048352,0.461931065,0.742862423,73795.81,0.35678135,0.739080896,0.260919104,0.265285561,0.419274605,0.262420502,0.019897991,0.01501251,0.208791209,0.014070657
208,2138,32.57854406,66.33993448,25.42738889,0.245687932,0.864139816,105763.49,0.402299041,0.156777906,0.843222094,0.685623331,0.045862897,0.075296085,0.150403324,0.010989011,0.256704981,0.011475866
209,2139,33.35675676,66.08810973,25.21764486,0.270963906,0.89052107,85882.73,0.186679251,0.264250994,0.735749006,0.616902416,0.10707799,0.084319445,0.142550498,0.00955414,0.202702703,0.007522909
210,2140,34.96478873,66.67071972,25.69817746,0.274881411,0.942414623,112431.41,0.240388294,0.319030725,0.680969275,0.557947358,0.208171802,0.072485207,0.137063865,0.011032309,0.211267606,0.012229457
211,2141,33.88181818,66.37997182,26.57581818,0.295098668,0.817111458,86249.95,0.058580111,0.362205545,0.637794455,0.559843786,0.085994333,0.140209817,0.178574163,0.015780731,0.254545455,0.013699228
212,2142,36.51351351,66.95878649,25.57121622,0.278132072,0.781667359,98224.72,0.297819586,0.060340382,0.939659618,0.568934806,0.026006413,0.077306733,0.273245458,0.018196857,0.297297297,0.013492324
213,2143,32.72891566,66.16141867,26.64785693,0.272486743,0.868982468,81784.09,0.048831983,0.333175243,0.666824757,0.708432836,0.030970149,0.092537313,0.120671642,0.013535032,0.186746988,0.014076633
214,2144,32.5,66.38862902,26.31493017,0.26872168,0.874177039,94900.56,0.252372947,0.300224647,0.699775353,0.80988764,0.048375894,0.037793667,0.073871297,0.014240506,0.229885057,0.012914502
215,2145,33.95609756,65.95536829,27.81511951,0.321541244,0.830926792,73511.49,0.363094316,0.620849828,0.379150172,0.586595401,0.111089749,0.149311697,0.111935707,0.012628256,0.282926829,0.010154325
216,2148,35.30456853,65.78812792,28.66999289,0.359526948,0.7737197,73940.02,0.466101515,0.665039309,0.334960691,0.485052292,0.148243768,0.096543445,0.228984411,0.010682005,0.208121827,0.023475341
217,2149,33.71428571,66.17071837,29.06313571,0.419565179,0.670716956,52708.3,0.330256183,0.820264972,0.179735028,0.481121899,0.187432578,0.219817512,0.069601762,0.015100671,0.265306122,0.032408778
218,2150,35.82222222,65.73244444,28.10027333,0.431084201,0.652320978,51115.49,0.227465046,0.825190355,0.174809645,0.232131182,0.050317755,0.656484557,0.028244894,0.020627417,0.333333333,0.014449237
219,2151,34.75652174,65.5545713,28.97508609,0.383604064,0.67435302,62028.48,0.599341595,0.802949853,0.197050147,0.584405326,0.046885579,0.283607914,0.055254645,0.017064846,0.2,0.024788762
220,2152,35.84946237,66.08582473,27.57665269,0.33922563,0.704727106,83369.43,0.575598061,0.639708588,0.360291412,0.848538628,0.004880484,0.120736509,0.010426488,0.014131338,0.182795699,0.005952099
221,2155,34.58333333,65.93925303,27.37181237,0.303819971,0.828053178,81987.6,0.443075584,0.524021287,0.475978713,0.739283548,0.090466402,0.056143425,0.081384377,0.008681926,0.207070707,0.012347369
222,2169,34.7761194,66.1178097,27.64436082,0.353019656,0.752232949,76904.84,0.528715702,0.589612743,0.410387257,0.641223423,0.063372468,0.041663684,0.228541771,0.011996572,0.235074627,0.009123377
223,2170,35.36363636,65.96035364,26.96899182,0.306472067,0.788466137,83920.64,0.358696704,0.593448667,0.406551333,0.591090222,0.019311331,0.011392664,0.352457341,0.013617021,0.263636364,0.020467359
224,2171,33.61904762,66.6629381,27.70947619,0.383541018,0.808356277,88758.27,0.456403879,0.529543972,0.470456028,0.544220348,0.046929996,0.02218001,0.361696184,0.015267176,0.25,0.009348579
225,2176,37.90710383,66.18448415,27.28028907,0.298633118,0.807315554,95346.58,0.618747728,0.465588641,0.534411359,0.87418577,0.034440566,0.030337928,0.044589196,0.009448819,0.207650273,0.010651763
226,2180,37.53968254,65.68,26.94124524,0.300210028,0.848466847,101398.54,0.822297254,0.579659379,0.420340621,0.90884522,0.015757409,0.027483853,0.038752233,0.012690355,0.214285714,0.013986266
227,2184,37.28095238,66.10142857,28.1751381,0.367340433,0.785053728,99227.07,0.698904396,0.598594812,0.401405188,0.815248476,0.047374953,0.022662278,0.090406302,0.013665595,0.228571429,0.026840271
228,2186,47.2,66.18121879,25.95903879,0.259904713,0.730092038,110526.78,0.677265112,0.384495856,0.615504144,0.729625973,0.134583745,0.043033161,0.072794413,0.013798701,0.2,0.004179215
229,2188,38.03157895,66.37497368,29.13889263,0.40998968,0.657730784,85849.19,0.863915338,0.63191085,0.36808915,0.792467583,0.085423861,0.021046459,0.071153971,0.011206897,0.252631579,0.016361835
